timestamp,tool_id,pad_hours,retaining_ring_hours,platen_motor_current,carrier_motor_current,slurry_flow_rate,downforce_pressure,vibration,temperature_c,alarm_count,wafer_removal_rate,process_drift_nm,maintenance_event,maintenance_state
2026-01-17 08:00:00,CMP-02,391.49,253.67,22.58,13.73,189.69,4.025,0.696,24.69,1,96.25,12.55,0,maintenance_needed
2026-01-17 09:00:00,CMP-02,390.99,255.62,20.86,14.34,194.66,4.199,0.784,23.81,0,93.2,15.59,0,maintenance_needed
2026-01-17 10:00:00,CMP-02,394.03,254.17,21.0,15.0,188.25,4.179,0.735,24.53,0,94.67,14.19,0,maintenance_needed
2026-01-17 11:00:00,CMP-02,394.38,255.79,21.66,13.55,188.26,4.106,0.839,23.74,3,94.72,14.15,0,maintenance_needed
2026-01-17 12:00:00,CMP-02,392.43,258.7,23.14,14.08,189.04,4.324,0.72,22.83,2,93.78,15.05,0,maintenance_needed
2026-01-17 13:00:00,CMP-02,394.88,256.6,22.07,13.55,188.75,4.097,0.812,24.9,0,95.58,13.3,0,maintenance_needed
2026-01-17 14:00:00,CMP-02,397.27,259.09,22.33,15.63,191.91,4.227,0.664,23.57,0,93.9,15.04,0,maintenance_needed
2026-01-17 15:00:00,CMP-02,401.66,260.55,22.1,13.61,193.0,4.156,0.766,23.08,2,95.81,13.23,0,maintenance_needed
2026-01-17 16:00:00,CMP-02,399.0,259.92,23.24,13.49,186.74,4.139,0.758,23.98,0,94.12,14.86,0,maintenance_needed
2026-01-17 17:00:00,CMP-02,400.97,260.13,22.5,14.92,188.2,4.176,0.787,23.16,1,95.97,13.05,0,maintenance_needed
2026-01-17 18:00:00,CMP-02,403.15,262.78,20.87,14.88,190.32,4.158,0.749,23.76,0,95.34,13.73,0,maintenance_needed
2026-01-17 19:00:00,CMP-02,403.55,260.39,21.08,13.94,193.09,4.055,0.831,23.82,0,94.58,14.5,0,maintenance_needed
2026-01-17 20:00:00,CMP-02,403.42,264.48,22.2,15.02,196.65,4.114,0.765,24.19,0,95.83,13.25,0,maintenance_needed
2026-01-17 21:00:00,CMP-02,408.07,262.23,22.39,15.28,192.06,4.119,0.812,23.43,1,94.77,14.42,0,maintenance_needed
2026-01-17 22:00:00,CMP-02,408.42,263.93,21.74,14.25,193.29,4.171,0.849,25.09,1,95.52,13.68,0,maintenance_needed
2026-01-17 23:00:00,CMP-02,402.67,263.29,22.31,15.02,184.93,4.296,0.811,24.47,0,93.52,15.54,0,maintenance_needed
2026-01-18 00:00:00,CMP-02,409.74,263.97,23.27,15.84,191.4,4.082,0.874,23.67,0,93.27,15.96,0,maintenance_needed
2026-01-18 01:00:00,CMP-02,410.0,266.96,21.81,14.54,190.06,4.097,0.806,23.99,2,93.89,15.34,0,maintenance_needed
2026-01-18 02:00:00,CMP-02,411.78,266.57,23.39,13.58,188.0,4.221,0.789,24.4,1,94.17,15.11,0,maintenance_needed
2026-01-18 03:00:00,CMP-02,411.19,267.73,23.38,14.43,192.04,4.189,0.857,24.58,1,95.73,13.53,0,maintenance_needed
2026-01-18 04:00:00,CMP-02,413.5,266.31,19.87,16.14,183.54,4.179,0.831,23.33,0,91.88,17.44,0,maintenance_needed
2026-01-18 05:00:00,CMP-02,416.47,268.04,21.85,13.32,189.03,4.266,0.811,23.15,0,94.16,15.23,0,maintenance_needed
2026-01-18 06:00:00,CMP-02,417.08,267.68,23.0,14.92,182.1,4.359,0.866,24.35,1,92.91,16.49,0,maintenance_needed
2026-01-18 07:00:00,CMP-02,418.22,269.71,22.33,14.4,189.11,4.254,0.875,24.12,0,94.22,15.21,0,maintenance_needed
2026-01-18 08:00:00,CMP-02,417.91,270.91,22.43,15.36,190.13,4.14,0.884,24.22,1,94.43,15.0,0,maintenance_needed
2026-01-18 09:00:00,CMP-02,418.68,271.61,23.16,14.66,194.34,4.2,0.893,23.68,1,93.19,16.25,0,maintenance_needed
2026-01-18 10:00:00,CMP-02,419.71,272.27,23.1,14.89,189.77,4.183,0.811,24.81,1,93.83,15.63,0,maintenance_needed
2026-01-18 11:00:00,CMP-02,417.03,271.6,21.8,14.37,186.28,4.19,0.833,24.59,0,92.78,16.62,0,maintenance_needed
2026-01-18 12:00:00,CMP-02,424.09,273.64,20.47,14.59,186.15,4.186,0.835,24.98,1,91.71,17.86,0,maintenance_needed
2026-01-18 13:00:00,CMP-02,0.45,-0.51,18.43,12.6,217.29,4.174,0.342,22.88,0,106.5,1.5,1,normal
2026-01-18 14:00:00,CMP-02,1.61,2.17,18.81,12.97,212.2,4.172,0.287,21.99,0,104.95,0.05,0,normal
2026-01-18 15:00:00,CMP-02,2.24,1.1,18.37,12.73,210.24,4.208,0.355,21.73,0,105.51,0.51,0,normal
2026-01-18 16:00:00,CMP-02,3.87,3.3,18.28,11.59,209.45,4.311,0.401,20.12,0,105.64,0.64,0,normal
2026-01-18 17:00:00,CMP-02,0.24,2.18,18.58,11.6,213.38,4.243,0.372,22.46,0,107.05,2.05,0,normal
2026-01-18 18:00:00,CMP-02,5.44,3.99,18.37,11.93,202.29,4.308,0.294,23.06,0,101.51,3.49,0,normal
2026-01-18 19:00:00,CMP-02,3.77,4.15,17.43,12.08,209.52,4.212,0.329,22.29,0,105.91,0.91,0,normal
2026-01-18 20:00:00,CMP-02,5.27,2.87,18.18,11.31,208.94,4.243,0.364,21.92,0,106.28,1.28,0,normal
2026-01-18 21:00:00,CMP-02,4.71,5.95,18.46,11.59,214.62,4.119,0.432,22.55,0,106.08,1.08,0,normal
2026-01-18 22:00:00,CMP-02,5.96,4.8,17.47,11.59,205.65,4.212,0.327,22.85,0,105.58,0.58,0,normal
2026-01-18 23:00:00,CMP-02,11.07,4.46,18.06,11.6,207.31,4.284,0.35,23.04,0,103.6,1.4,0,normal
2026-01-19 00:00:00,CMP-02,10.15,7.3,18.88,11.44,216.76,4.158,0.327,22.25,0,102.33,2.67,0,normal
2026-01-19 01:00:00,CMP-02,11.84,9.08,19.58,12.21,215.57,4.234,0.303,21.77,0,107.13,2.13,0,normal
2026-01-19 02:00:00,CMP-02,12.72,9.28,18.57,11.24,201.97,4.237,0.357,21.85,1,104.92,0.08,0,normal
2026-01-19 03:00:00,CMP-02,11.95,8.13,19.66,11.26,206.59,4.095,0.374,22.22,0,104.36,0.64,0,normal
2026-01-19 04:00:00,CMP-02,13.76,7.79,17.94,12.56,212.3,4.177,0.338,21.34,0,104.2,0.8,0,normal
2026-01-19 05:00:00,CMP-02,13.77,7.34,17.85,11.68,212.43,4.337,0.404,21.79,0,103.22,1.78,0,normal
2026-01-19 06:00:00,CMP-02,16.46,10.31,19.07,11.49,205.6,4.037,0.337,22.73,0,104.46,0.54,0,normal
2026-01-19 07:00:00,CMP-02,14.05,11.09,17.84,11.72,205.16,4.295,0.333,23.06,0,104.87,0.13,0,normal
2026-01-19 08:00:00,CMP-02,18.31,12.15,17.65,12.14,216.49,4.221,0.377,23.14,0,104.51,0.49,0,normal
2026-01-19 09:00:00,CMP-02,21.64,14.39,17.06,12.28,211.9,4.384,0.407,21.4,0,104.75,0.25,0,normal
2026-01-19 10:00:00,CMP-02,23.17,13.41,17.96,12.91,212.68,4.181,0.34,22.86,0,103.47,1.53,0,normal
2026-01-19 11:00:00,CMP-02,24.06,13.05,17.74,12.13,207.72,4.271,0.411,22.7,0,103.19,1.81,0,normal
2026-01-19 12:00:00,CMP-02,23.9,13.66,16.92,10.87,207.27,4.125,0.399,21.5,0,105.1,0.1,0,normal
2026-01-19 13:00:00,CMP-02,22.21,14.5,16.92,11.86,207.84,4.284,0.349,22.25,0,104.62,0.38,0,normal
2026-01-19 14:00:00,CMP-02,26.63,15.47,18.27,11.08,213.02,4.266,0.426,22.71,0,103.44,1.56,0,normal
2026-01-19 15:00:00,CMP-02,26.94,17.25,18.63,11.96,210.66,4.168,0.396,21.76,1,104.71,0.29,0,normal
2026-01-19 16:00:00,CMP-02,27.48,17.17,17.58,11.93,214.4,4.269,0.396,21.37,1,105.17,0.17,0,normal
2026-01-19 17:00:00,CMP-02,25.84,18.1,17.39,11.18,209.84,4.23,0.388,22.1,0,104.3,0.7,0,normal
2026-01-19 18:00:00,CMP-02,29.71,18.95,17.79,12.78,203.44,4.134,0.243,22.6,0,104.47,0.53,0,normal
2026-01-19 19:00:00,CMP-02,32.53,19.72,14.57,12.29,211.09,4.185,0.332,21.34,0,105.29,0.29,0,normal
2026-01-19 20:00:00,CMP-02,32.33,20.88,17.5,12.75,207.91,4.048,0.455,21.49,0,104.63,0.37,0,normal
2026-01-19 21:00:00,CMP-02,31.6,22.12,18.9,11.25,213.15,4.141,0.327,20.71,1,106.27,1.27,0,normal
2026-01-19 22:00:00,CMP-02,33.98,20.3,18.77,12.59,211.36,4.15,0.404,21.83,1,103.44,1.56,0,normal
2026-01-19 23:00:00,CMP-02,34.01,21.75,17.52,12.18,207.72,4.333,0.276,21.86,0,106.45,1.45,0,normal
2026-01-20 00:00:00,CMP-02,35.32,22.61,17.82,12.59,214.67,4.156,0.379,21.98,0,105.47,0.47,0,normal
2026-01-20 01:00:00,CMP-02,37.52,23.21,16.6,12.42,211.32,4.244,0.31,20.99,0,105.19,0.19,0,normal
2026-01-20 02:00:00,CMP-02,37.62,24.97,16.98,11.83,212.54,4.24,0.337,22.56,0,105.66,0.66,0,normal
2026-01-20 03:00:00,CMP-02,38.13,25.52,18.02,11.47,210.0,4.308,0.3,21.82,0,105.6,0.6,0,normal
2026-01-20 04:00:00,CMP-02,39.69,24.62,17.09,12.24,211.35,4.159,0.36,22.16,0,104.4,0.6,0,normal
2026-01-20 05:00:00,CMP-02,38.54,27.89,19.3,12.17,211.23,4.212,0.326,22.62,0,105.82,0.82,0,normal
2026-01-20 06:00:00,CMP-02,39.22,27.24,18.84,11.25,209.19,4.128,0.361,22.22,0,105.11,0.11,0,normal
2026-01-20 07:00:00,CMP-02,42.87,28.09,18.36,11.15,209.3,4.242,0.339,22.0,0,105.52,0.52,0,normal
2026-01-20 08:00:00,CMP-02,41.94,27.26,18.23,13.55,210.99,4.284,0.374,23.0,0,104.37,0.63,0,normal
2026-01-20 09:00:00,CMP-02,45.0,29.5,17.5,11.76,214.71,4.268,0.317,21.57,0,105.67,0.67,0,normal
2026-01-20 10:00:00,CMP-02,41.71,28.88,18.03,11.15,210.94,4.109,0.347,21.54,0,104.97,0.03,0,normal
2026-01-20 11:00:00,CMP-02,48.14,28.82,16.45,11.22,200.62,4.057,0.235,22.09,0,103.09,1.91,0,normal
2026-01-20 12:00:00,CMP-02,46.82,30.69,18.52,11.43,205.31,4.128,0.37,22.25,0,103.38,1.62,0,normal
2026-01-20 13:00:00,CMP-02,50.98,30.04,18.56,12.09,202.77,4.154,0.332,22.11,0,104.85,0.15,0,normal
2026-01-20 14:00:00,CMP-02,44.57,30.61,18.65,11.33,204.77,4.251,0.374,21.16,0,104.85,0.15,0,normal
2026-01-20 15:00:00,CMP-02,46.99,33.02,17.87,12.25,209.26,4.237,0.369,20.83,0,105.26,0.26,0,normal
2026-01-20 16:00:00,CMP-02,53.51,34.06,19.28,11.58,206.72,4.25,0.412,21.46,0,105.65,0.65,0,normal
2026-01-20 17:00:00,CMP-02,52.28,33.02,18.07,11.01,210.58,4.008,0.277,21.67,0,104.95,0.05,0,normal
2026-01-20 18:00:00,CMP-02,53.55,35.54,18.16,12.71,203.26,4.188,0.313,23.23,1,106.19,1.19,0,normal
2026-01-20 19:00:00,CMP-02,54.23,36.44,17.58,12.43,207.16,4.243,0.263,22.64,0,104.96,0.04,0,normal
2026-01-20 20:00:00,CMP-02,55.29,37.06,17.62,12.12,203.79,4.177,0.33,22.28,0,104.73,0.27,0,normal
2026-01-20 21:00:00,CMP-02,56.97,36.79,16.72,12.67,208.01,4.103,0.372,21.41,0,105.96,0.96,0,normal
2026-01-20 22:00:00,CMP-02,55.2,36.71,17.56,11.78,211.87,4.131,0.36,21.74,0,105.98,0.98,0,normal
2026-01-20 23:00:00,CMP-02,57.71,39.46,17.73,12.17,203.16,4.376,0.366,20.7,0,105.04,0.04,0,normal
2026-01-21 00:00:00,CMP-02,61.33,37.93,17.83,11.04,209.04,4.188,0.402,20.56,0,103.36,1.64,0,normal
2026-01-21 01:00:00,CMP-02,60.33,39.55,17.13,11.04,213.32,4.239,0.337,21.09,0,105.1,0.1,0,normal
2026-01-21 02:00:00,CMP-02,59.9,40.94,16.85,12.45,211.72,4.143,0.329,22.94,0,103.04,1.96,0,normal
2026-01-21 03:00:00,CMP-02,62.18,42.27,17.28,11.47,207.03,4.17,0.399,21.08,0,105.24,0.24,0,normal
2026-01-21 04:00:00,CMP-02,64.88,41.32,17.69,12.2,208.85,4.157,0.4,22.45,0,104.86,0.14,0,normal
2026-01-21 05:00:00,CMP-02,63.65,41.93,18.8,12.58,207.04,4.231,0.252,21.42,0,103.86,1.14,0,normal
2026-01-21 06:00:00,CMP-02,64.69,42.89,17.2,11.71,215.13,4.179,0.363,22.54,0,105.37,0.37,0,normal
2026-01-21 07:00:00,CMP-02,66.89,43.19,18.27,11.33,210.77,4.149,0.39,21.84,0,104.98,0.02,0,normal
2026-01-21 08:00:00,CMP-02,68.53,44.86,17.71,11.84,215.12,4.06,0.328,21.56,0,107.6,2.6,0,normal
2026-01-21 09:00:00,CMP-02,70.65,45.46,17.7,12.26,204.94,4.159,0.34,21.89,0,103.7,1.3,0,normal
2026-01-21 10:00:00,CMP-02,68.78,46.86,17.21,12.71,215.73,4.157,0.371,22.46,0,106.87,1.87,0,normal
2026-01-21 11:00:00,CMP-02,70.64,45.49,19.69,12.43,206.81,4.03,0.289,22.49,0,102.97,2.03,0,normal
2026-01-21 12:00:00,CMP-02,72.88,47.05,18.14,11.3,209.96,4.109,0.317,22.27,0,105.51,0.51,0,normal
2026-01-21 13:00:00,CMP-02,68.61,46.05,17.9,12.71,214.41,4.034,0.323,23.11,0,107.7,2.7,0,normal
2026-01-21 14:00:00,CMP-02,73.27,47.05,18.54,11.19,208.36,4.218,0.321,20.75,0,105.63,0.63,0,normal
2026-01-21 15:00:00,CMP-02,74.84,49.78,17.15,11.76,211.26,4.229,0.401,21.57,0,105.19,0.19,0,normal
2026-01-21 16:00:00,CMP-02,74.87,48.51,17.27,11.64,207.14,4.279,0.395,23.24,0,103.04,1.96,0,normal
2026-01-21 17:00:00,CMP-02,74.5,47.31,18.16,11.43,212.55,4.194,0.315,21.53,0,105.41,0.41,0,normal
2026-01-21 18:00:00,CMP-02,78.07,49.5,17.04,10.66,209.38,4.254,0.453,21.91,0,103.1,1.9,0,normal
2026-01-21 19:00:00,CMP-02,80.25,50.16,17.92,10.86,215.06,4.232,0.27,21.94,0,105.89,0.89,0,normal
2026-01-21 20:00:00,CMP-02,78.87,49.33,19.13,11.9,210.1,4.156,0.36,22.11,0,105.21,0.21,0,normal
2026-01-21 21:00:00,CMP-02,79.16,52.28,17.04,11.59,210.74,4.229,0.316,21.74,1,105.97,0.97,0,normal
2026-01-21 22:00:00,CMP-02,80.64,53.66,17.99,12.66,206.2,4.159,0.305,22.26,0,104.48,0.52,0,normal
2026-01-21 23:00:00,CMP-02,84.82,52.77,18.6,11.8,205.96,4.082,0.334,22.72,0,107.11,2.11,0,normal
2026-01-22 00:00:00,CMP-02,85.26,55.12,16.82,11.55,207.24,4.284,0.434,21.54,0,105.16,0.16,0,normal
2026-01-22 01:00:00,CMP-02,84.11,52.31,18.22,12.08,211.78,4.309,0.381,22.72,0,107.14,2.14,0,normal
2026-01-22 02:00:00,CMP-02,83.07,56.16,18.01,11.14,214.32,4.244,0.329,21.56,0,104.62,0.38,0,normal
2026-01-22 03:00:00,CMP-02,83.77,55.94,16.77,12.61,219.68,4.196,0.317,23.08,1,107.77,2.77,0,normal
2026-01-22 04:00:00,CMP-02,86.46,59.17,17.96,12.06,210.26,4.127,0.344,22.34,0,104.51,0.49,0,normal
2026-01-22 05:00:00,CMP-02,87.47,57.28,18.54,13.02,207.88,4.208,0.306,21.89,0,105.12,0.12,0,normal
2026-01-22 06:00:00,CMP-02,89.52,57.88,18.78,11.26,207.52,4.101,0.427,22.2,0,102.15,2.85,0,normal
2026-01-22 07:00:00,CMP-02,88.02,58.53,17.81,10.92,212.95,4.166,0.296,22.07,0,104.31,0.69,0,normal
2026-01-22 08:00:00,CMP-02,90.82,58.81,19.09,10.94,211.07,4.223,0.27,22.87,0,105.54,0.54,0,normal
2026-01-22 09:00:00,CMP-02,93.0,59.43,18.16,12.3,211.49,4.083,0.372,21.12,1,105.72,0.72,0,normal
2026-01-22 10:00:00,CMP-02,90.02,61.29,18.02,11.78,218.21,4.051,0.489,22.31,0,106.01,1.01,0,normal
2026-01-22 11:00:00,CMP-02,98.16,61.47,17.33,12.37,209.73,4.146,0.342,22.73,0,104.62,0.38,0,normal
2026-01-22 12:00:00,CMP-02,96.08,62.15,17.64,11.35,206.94,4.034,0.327,21.72,0,104.19,0.81,0,normal
2026-01-22 13:00:00,CMP-02,96.99,62.77,18.39,11.14,209.82,4.148,0.357,22.3,0,107.28,2.28,0,normal
2026-01-22 14:00:00,CMP-02,94.71,62.34,18.02,11.52,206.04,4.222,0.341,21.68,1,106.56,1.56,0,normal
2026-01-22 15:00:00,CMP-02,96.21,65.9,18.98,11.75,215.0,4.125,0.349,22.26,0,104.82,0.18,0,normal
2026-01-22 16:00:00,CMP-02,100.88,63.28,18.21,12.21,210.01,4.263,0.39,23.25,0,105.66,0.66,0,normal
2026-01-22 17:00:00,CMP-02,101.64,66.12,17.99,13.29,209.23,4.311,0.388,21.59,0,103.84,1.16,0,normal
2026-01-22 18:00:00,CMP-02,96.69,65.52,19.82,12.48,213.53,4.279,0.302,20.39,1,106.41,1.41,0,normal
2026-01-22 19:00:00,CMP-02,104.13,67.54,17.63,12.71,210.26,4.218,0.337,21.75,0,106.41,1.41,0,normal
2026-01-22 20:00:00,CMP-02,104.36,66.76,18.34,11.64,207.69,4.156,0.405,20.85,0,105.2,0.2,0,normal
2026-01-22 21:00:00,CMP-02,105.18,68.9,19.15,11.43,206.51,4.272,0.254,20.71,0,105.68,0.68,0,normal
2026-01-22 22:00:00,CMP-02,103.07,68.88,18.22,11.23,214.2,4.014,0.3,21.57,0,104.54,0.46,0,normal
2026-01-22 23:00:00,CMP-02,106.52,70.3,18.66,11.71,212.03,4.163,0.358,22.06,0,104.58,0.42,0,normal
2026-01-23 00:00:00,CMP-02,105.97,71.87,18.62,11.32,214.25,4.112,0.347,21.76,0,105.53,0.53,0,normal
2026-01-23 01:00:00,CMP-02,109.07,70.52,16.67,12.77,211.49,4.099,0.442,20.63,0,103.49,1.51,0,normal
2026-01-23 02:00:00,CMP-02,112.37,71.11,19.27,12.2,214.53,4.306,0.332,22.42,0,105.34,0.34,0,normal
2026-01-23 03:00:00,CMP-02,111.22,68.87,17.66,10.98,205.37,4.214,0.418,22.09,1,105.95,0.95,0,normal
2026-01-23 04:00:00,CMP-02,112.89,72.26,18.03,11.54,207.38,4.122,0.352,20.25,0,102.04,2.96,0,normal
2026-01-23 05:00:00,CMP-02,111.51,73.9,19.27,12.95,209.28,4.038,0.317,22.54,0,106.59,1.59,0,normal
2026-01-23 06:00:00,CMP-02,111.23,73.25,17.88,12.06,208.63,4.248,0.434,21.22,1,106.25,1.25,0,normal
2026-01-23 07:00:00,CMP-02,114.1,74.26,17.98,12.43,206.88,4.178,0.319,22.0,0,104.03,0.97,0,normal
2026-01-23 08:00:00,CMP-02,116.94,74.65,18.45,12.13,210.01,4.169,0.4,21.49,0,106.2,1.2,0,normal
2026-01-23 09:00:00,CMP-02,118.71,73.31,17.46,11.81,214.0,4.134,0.388,21.55,0,104.01,0.99,0,normal
2026-01-23 10:00:00,CMP-02,116.97,77.11,18.54,10.24,218.69,4.213,0.394,21.78,0,105.54,0.54,0,normal
2026-01-23 11:00:00,CMP-02,118.53,75.98,18.05,11.78,209.92,4.225,0.353,21.73,0,104.11,0.89,0,normal
2026-01-23 12:00:00,CMP-02,118.36,75.91,17.72,10.82,213.11,4.014,0.373,22.31,0,105.03,0.03,0,normal
2026-01-23 13:00:00,CMP-02,116.99,79.19,17.36,12.35,203.72,4.163,0.381,22.14,0,103.2,1.8,0,normal
2026-01-23 14:00:00,CMP-02,121.23,79.19,18.43,12.04,203.11,4.169,0.336,21.35,0,104.23,0.77,0,normal
2026-01-23 15:00:00,CMP-02,122.71,80.03,16.35,12.01,216.05,4.099,0.341,22.3,0,105.62,0.62,0,normal
2026-01-23 16:00:00,CMP-02,122.34,80.19,17.51,12.78,210.52,4.144,0.319,22.63,0,105.57,0.57,0,normal
2026-01-23 17:00:00,CMP-02,123.77,79.95,17.38,12.26,207.57,4.341,0.35,21.97,0,105.72,0.72,0,normal
2026-01-23 18:00:00,CMP-02,121.85,82.35,18.43,11.39,209.48,4.072,0.438,22.49,0,103.85,1.15,0,normal
2026-01-23 19:00:00,CMP-02,126.18,81.02,19.88,12.38,203.76,4.19,0.386,21.24,0,103.68,1.32,0,normal
2026-01-23 20:00:00,CMP-02,129.57,82.93,18.43,11.77,213.04,4.306,0.362,22.89,0,106.32,1.32,0,normal
2026-01-23 21:00:00,CMP-02,128.04,82.17,18.99,13.22,204.0,4.303,0.297,21.94,0,104.6,0.4,0,normal
2026-01-23 22:00:00,CMP-02,130.15,82.71,17.02,11.51,211.19,4.29,0.337,21.89,0,106.85,1.85,0,normal
2026-01-23 23:00:00,CMP-02,130.88,85.51,18.98,12.09,210.78,4.198,0.296,21.31,0,105.43,0.43,0,normal
2026-01-24 00:00:00,CMP-02,129.72,84.37,17.14,11.66,208.26,4.232,0.329,22.8,0,105.15,0.15,0,normal
2026-01-24 01:00:00,CMP-02,132.46,87.69,17.46,11.93,213.01,4.391,0.354,21.9,0,103.53,1.47,0,normal
2026-01-24 02:00:00,CMP-02,131.61,85.09,17.77,12.16,204.17,4.066,0.288,23.05,0,103.52,1.48,0,normal
2026-01-24 03:00:00,CMP-02,139.33,88.4,16.91,12.35,210.28,3.999,0.311,21.43,0,104.63,0.37,0,normal
2026-01-24 04:00:00,CMP-02,135.45,87.52,18.5,11.2,215.13,4.129,0.368,22.28,1,105.27,0.27,0,normal
2026-01-24 05:00:00,CMP-02,134.13,89.37,18.77,11.59,210.84,4.183,0.346,21.53,0,105.51,0.51,0,normal
2026-01-24 06:00:00,CMP-02,134.33,89.94,18.56,12.33,212.63,4.263,0.324,21.72,0,104.8,0.2,0,normal
2026-01-24 07:00:00,CMP-02,140.76,87.76,16.8,12.04,209.89,4.113,0.387,22.02,0,102.75,2.25,0,normal
2026-01-24 08:00:00,CMP-02,140.19,91.14,16.46,11.94,210.98,4.079,0.386,22.16,0,105.58,0.58,0,normal
2026-01-24 09:00:00,CMP-02,140.8,90.75,17.63,11.19,209.12,4.137,0.231,21.54,0,104.62,0.38,0,normal
2026-01-24 10:00:00,CMP-02,138.64,90.7,19.36,12.46,203.71,4.206,0.33,20.89,0,103.49,1.51,0,normal
2026-01-24 11:00:00,CMP-02,141.07,93.58,16.41,11.07,206.59,4.164,0.443,21.9,0,106.28,1.28,0,normal
2026-01-24 12:00:00,CMP-02,140.9,93.47,17.11,12.7,211.15,4.172,0.344,21.25,0,105.08,0.08,0,normal
2026-01-24 13:00:00,CMP-02,146.06,94.17,19.18,10.97,210.21,4.263,0.272,23.03,0,106.56,1.56,0,normal
2026-01-24 14:00:00,CMP-02,144.14,95.93,18.6,12.94,212.27,4.107,0.28,22.16,0,103.86,1.14,0,normal
2026-01-24 15:00:00,CMP-02,149.54,96.15,18.7,11.78,208.43,4.107,0.295,22.48,0,102.44,2.56,0,normal
2026-01-24 16:00:00,CMP-02,148.01,95.77,18.08,11.53,212.3,4.188,0.392,21.74,0,105.69,0.69,0,normal
2026-01-24 17:00:00,CMP-02,147.5,95.4,18.23,12.58,216.33,4.229,0.38,21.91,0,104.71,0.29,0,normal
2026-01-24 18:00:00,CMP-02,151.49,98.61,18.13,11.56,208.39,4.329,0.339,23.44,0,106.11,1.11,0,normal
2026-01-24 19:00:00,CMP-02,146.31,96.88,17.78,12.23,209.76,4.191,0.311,21.8,0,103.62,1.38,0,normal
2026-01-24 20:00:00,CMP-02,149.59,96.46,16.25,12.13,212.42,4.269,0.288,21.54,1,104.84,0.16,0,normal
2026-01-24 21:00:00,CMP-02,151.36,101.06,17.77,11.8,215.49,4.358,0.389,20.74,0,105.29,0.29,0,normal
2026-01-24 22:00:00,CMP-02,155.0,101.9,18.9,11.54,211.31,4.331,0.401,22.61,0,106.54,1.54,0,normal
2026-01-24 23:00:00,CMP-02,156.02,98.38,17.23,11.92,212.83,4.162,0.282,22.9,0,105.23,0.23,0,normal
2026-01-25 00:00:00,CMP-02,155.72,101.29,18.59,11.25,210.1,4.245,0.477,21.84,0,105.07,0.07,0,normal
2026-01-25 01:00:00,CMP-02,152.89,99.92,17.86,11.96,211.41,4.048,0.402,22.47,0,104.82,0.18,0,normal
2026-01-25 02:00:00,CMP-02,156.13,102.88,17.48,12.48,214.06,4.168,0.372,22.46,0,105.72,0.72,0,normal
2026-01-25 03:00:00,CMP-02,156.1,102.31,18.81,11.52,210.79,4.241,0.164,21.01,0,105.93,0.93,0,normal
2026-01-25 04:00:00,CMP-02,161.32,101.9,17.82,12.07,213.52,4.327,0.404,22.88,0,105.6,0.6,0,normal
2026-01-25 05:00:00,CMP-02,159.29,105.19,16.86,11.94,211.3,4.217,0.358,21.92,0,105.72,0.72,0,normal
2026-01-25 06:00:00,CMP-02,162.14,103.79,16.86,11.3,206.02,4.334,0.404,22.78,1,100.96,4.04,0,normal
2026-01-25 07:00:00,CMP-02,165.42,105.86,18.85,12.1,208.61,4.258,0.318,22.66,0,104.03,0.97,0,normal
2026-01-25 08:00:00,CMP-02,162.95,105.32,18.25,14.03,207.93,4.257,0.276,21.75,0,106.29,1.29,0,normal
2026-01-25 09:00:00,CMP-02,165.34,108.63,17.21,11.41,211.58,4.263,0.324,23.42,0,106.97,1.97,0,normal
2026-01-25 10:00:00,CMP-02,164.39,108.58,18.44,11.44,208.74,4.064,0.438,21.89,1,105.36,0.36,0,normal
2026-01-25 11:00:00,CMP-02,166.17,107.52,17.86,12.95,208.03,4.278,0.35,21.28,0,106.68,1.68,0,normal
2026-01-25 12:00:00,CMP-02,167.16,106.26,19.27,13.06,213.27,4.194,0.357,23.12,0,104.22,0.78,0,normal
2026-01-25 13:00:00,CMP-02,168.11,109.73,17.37,12.57,213.43,4.243,0.316,22.0,0,104.43,0.57,0,normal
2026-01-25 14:00:00,CMP-02,169.2,108.91,16.95,12.05,209.29,4.241,0.377,21.34,0,105.56,0.56,0,normal
2026-01-25 15:00:00,CMP-02,169.37,111.95,16.91,11.96,215.89,4.147,0.472,20.72,0,104.96,0.04,0,normal
2026-01-25 16:00:00,CMP-02,174.44,113.03,17.23,11.94,219.24,4.141,0.331,22.71,0,104.86,0.14,0,normal
2026-01-25 17:00:00,CMP-02,170.91,111.93,17.46,12.31,212.84,4.204,0.327,21.62,0,106.23,1.23,0,normal
2026-01-25 18:00:00,CMP-02,173.52,113.58,17.38,11.44,207.43,4.141,0.258,21.84,0,105.77,0.77,0,normal
2026-01-25 19:00:00,CMP-02,173.55,111.74,17.53,11.82,208.36,4.199,0.363,22.3,0,104.68,0.32,0,normal
2026-01-25 20:00:00,CMP-02,171.01,114.51,17.14,11.03,215.83,4.211,0.36,23.06,0,103.3,1.7,0,normal
2026-01-25 21:00:00,CMP-02,177.83,116.35,18.64,12.09,212.34,4.137,0.258,20.37,0,105.9,0.9,0,normal
2026-01-25 22:00:00,CMP-02,177.49,113.61,18.92,10.72,207.33,4.154,0.369,21.46,0,104.93,0.07,0,normal
2026-01-25 23:00:00,CMP-02,175.6,116.63,17.11,12.28,210.49,4.13,0.301,21.82,0,103.51,1.49,0,normal
